061001;Ailano;CE;CAM;0823;81010;A106;1406;http://www.comuni-italiani.it/061/001/
061002;Alife;CE;CAM;0823;81011;A200;7571;http://www.comuni-italiani.it/061/002/
061003;Alvignano;CE;CAM;0823;81012;A243;5011;http://www.comuni-italiani.it/061/003/
061004;Arienzo;CE;CAM;0823;81021;A403;5364;http://www.comuni-italiani.it/061/004/
061005;Aversa;CE;CAM;081;81031;A512;51631;http://www.comuni-italiani.it/061/005/
061006;Baia e Latina;CE;CAM;0823;81010;A579;2349;http://www.comuni-italiani.it/061/006/
061007;Bellona;CE;CAM;0823;81041;A755;5846;http://www.comuni-italiani.it/061/007/
061008;Caianello;CE;CAM;0823;81059;B361;1775;http://www.comuni-italiani.it/061/008/
061009;Caiazzo;CE;CAM;0823;81013;B362;5822;http://www.comuni-italiani.it/061/009/
061010;Calvi Risorta;CE;CAM;0823;81042;B445;5855;http://www.comuni-italiani.it/061/010/
061011;Camigliano;CE;CAM;0823;81050;B477;1884;http://www.comuni-italiani.it/061/011/
061012;Cancello ed Arnone;CE;CAM;0823;81030;B581;5371;http://www.comuni-italiani.it/061/012/
061013;Capodrise;CE;CAM;0823;81020;B667;9747;http://www.comuni-italiani.it/061/013/
061014;Capriati a Volturno;CE;CAM;0823;81014;B704;1661;http://www.comuni-italiani.it/061/014/
061015;Capua;CE;CAM;0823;81043;B715;18839;http://www.comuni-italiani.it/061/015/
061016;Carinaro;CE;CAM;081;81032;B779;7034;http://www.comuni-italiani.it/061/016/
061017;Carinola;CE;CAM;0823;81030;B781;8287;http://www.comuni-italiani.it/061/017/
061018;Casagiove;CE;CAM;0823;81022;B860;14159;http://www.comuni-italiani.it/061/018/
061019;Casal di Principe;CE;CAM;081;81033;B872;21404;http://www.comuni-italiani.it/061/019/
061020;Casaluce;CE;CAM;081;81030;B916;10283;http://www.comuni-italiani.it/061/020/
061103;Casapesenna;CE;CAM;081;81030;M260;6874;http://www.comuni-italiani.it/061/103/
061021;Casapulla;CE;CAM;0823;81020;B935;8622;http://www.comuni-italiani.it/061/021/
061022;Caserta;CE;CAM;0823;81100;B963;78693;http://www.comuni-italiani.it/061/022/
061023;Castel Campagnano;CE;CAM;0823;81010;B494;1635;http://www.comuni-italiani.it/061/023/
061024;Castel di Sasso;CE;CAM;0823;81040;C097;1201;http://www.comuni-italiani.it/061/024/
061026;Castel Morrone;CE;CAM;0823;81020;C211;3982;http://www.comuni-italiani.it/061/026/
061027;Castel Volturno;CE;CAM;0823;81030;C291;24149;http://www.comuni-italiani.it/061/027/
061025;Castello del Matese;CE;CAM;0823;81016;C178;1539;http://www.comuni-italiani.it/061/025/
060024;Ceccano;FR;LAZ;0775;03023;C413;23003;http://www.comuni-italiani.it/060/024/
018042;Cecima;PV;LOM;0383;27050;C414;237;http://www.comuni-italiani.it/018/042/
049007;Cecina;LI;TOS;0586;57023;C415;28573;http://www.comuni-italiani.it/049/007/
017047;Cedegolo;BS;LOM;0364;25051;C417;1256;http://www.comuni-italiani.it/017/047/
014016;Cedrasco;SO;LOM;0342;23010;C418;471;http://www.comuni-italiani.it/014/016/
082026;Cefalà Diana;PA;SIC;091;90030;C420;1014;http://www.comuni-italiani.it/082/026/
082027;Cefalù;PA;SIC;0921;90015;C421;13807;http://www.comuni-italiani.it/082/027/
027007;Ceggia;VE;VEN;0421;30022;C422;6266;http://www.comuni-italiani.it/027/007/
074003;Ceglie Messapica;BR;PUG;0831;72013;C424;20690;http://www.comuni-italiani.it/074/003/
066032;Celano;AQ;ABR;0863;67043;C426;11184;http://www.comuni-italiani.it/066/032/
069021;Celenza sul Trigno;CH;ABR;0873;66050;C428;985;http://www.comuni-italiani.it/069/021/
071018;Celenza Valfortore;FG;PUG;0881;71035;C429;1741;http://www.comuni-italiani.it/071/018/
078034;Celico;CS;CAL;0984;87053;C430;3046;http://www.comuni-italiani.it/078/034/
019028;Cella Dati;CR;LOM;0372;26040;C435;558;http://www.comuni-italiani.it/019/028/
006056;Cella Monte;AL;PIE;0142;15034;C432;527;http://www.comuni-italiani.it/006/056/
072018;Cellamare;BA;PUG;080;70010;C436;5812;http://www.comuni-italiani.it/072/018/
078035;Cellara;CS;CAL;0984;87050;C437;508;http://www.comuni-italiani.it/078/035/
005033;Cellarengo;AT;PIE;0141;14010;C438;721;http://www.comuni-italiani.it/005/033/
017048;Cellatica;BS;LOM;030;25060;C439;4943;http://www.comuni-italiani.it/017/048/
065038;Celle di Bulgheria;SA;CAM;0974;84040;C444;1934;http://www.comuni-italiani.it/065/038/
004060;Celle di Macra;CN;PIE;0171;12020;C441;102;http://www.comuni-italiani.it/004/060/
071019;Celle di San Vito;FG;PUG;0881;71020;C442;173;http://www.comuni-italiani.it/071/019/
005034;Celle Enomondo;AT;PIE;0141;14010;C440;481;http://www.comuni-italiani.it/005/034/
009022;Celle Ligure;SV;LIG;019;17015;C443;5431;http://www.comuni-italiani.it/009/022/
056019;Celleno;VT;LAZ;0761;01020;C446;1362;http://www.comuni-italiani.it/056/019/
056020;Cellere;VT;LAZ;0761;01010;C447;1280;http://www.comuni-italiani.it/056/020/
067015;Cellino Attanasio;TE;ABR;0861;64036;C449;2659;http://www.comuni-italiani.it/067/015/
074004;Cellino San Marco;BR;PUG;0831;72020;C448;6755;http://www.comuni-italiani.it/074/004/
002038;Cellio;VC;PIE;0163;13024;C450;863;http://www.comuni-italiani.it/002/038/
061102;Cellole;CE;CAM;0823;81030;M262;7873;http://www.comuni-italiani.it/061/102/
022055;Cembra;TN;TAA;0461;38034;C452;1856;http://www.comuni-italiani.it/022/055/
079024;Cenadi;CZ;CAL;0967;88067;C453;593;http://www.comuni-italiani.it/079/024/
016068;Cenate Sopra;BG;LOM;035;24060;C456;2524;http://www.comuni-italiani.it/016/068/
016069;Cenate Sotto;BG;LOM;035;24069;C457;3463;http://www.comuni-italiani.it/016/069/
025010;Cencenighe Agordino;BL;VEN;0437;32020;C458;1418;http://www.comuni-italiani.it/025/010/
016070;Cene;BG;LOM;035;24020;C459;4225;http://www.comuni-italiani.it/016/070/
029014;Ceneselli;RO;VEN;0425;45030;C461;1875;http://www.comuni-italiani.it/029/014/
009023;Cengio;SV;LIG;019;17056;C463;3749;http://www.comuni-italiani.it/009/023/
022056;Centa San Nicolò;TN;TAA;0461;38040;C467;626;http://www.comuni-italiani.it/022/056/
004061;Centallo;CN;PIE;0171;12044;C466;6733;http://www.comuni-italiani.it/004/061/
038004;Cento;FE;EMR;051;44042;C469;35582;http://www.comuni-italiani.it/038/004/
065039;Centola;SA;CAM;0974;84051;C470;5004;http://www.comuni-italiani.it/065/039/
079025;Centrache;CZ;CAL;0967;88067;C472;411;http://www.comuni-italiani.it/079/025/
086007;Centuripe;EN;SIC;0935;94010;C471;5645;http://www.comuni-italiani.it/086/007/
068011;Cepagatti;PE;ABR;085;65012;C474;10536;http://www.comuni-italiani.it/068/011/
062022;Ceppaloni;BN;CAM;0824;82010;C476;3375;http://www.comuni-italiani.it/062/022/
103021;Ceppo Morelli;VB;PIE;0324;28875;C478;347;http://www.comuni-italiani.it/103/021/
060025;Ceprano;FR;LAZ;0775;03024;C479;8610;http://www.comuni-italiani.it/060/025/
086008;Cerami;EN;SIC;0935;94010;C480;2196;http://www.comuni-italiani.it/086/008/
010014;Ceranesi;GE;LIG;010;16014;C481;4035;http://www.comuni-italiani.it/010/014/
003049;Cerano;NO;PIE;0321;28065;C483;6980;http://www.comuni-italiani.it/003/049/
013063;Cerano d'Intelvi;CO;LOM;031;22020;C482;550;http://www.comuni-italiani.it/013/063/
018043;Ceranova;PV;LOM;0382;27010;C484;1834;http://www.comuni-italiani.it/018/043/
065040;Ceraso;SA;CAM;0974;84052;C485;2532;http://www.comuni-italiani.it/065/040/
070017;Cercemaggiore;CB;MOL;0874;86012;C486;4043;http://www.comuni-italiani.it/070/017/
001071;Cercenasco;TO;PIE;011;10060;C487;1864;http://www.comuni-italiani.it/001/071/
070018;Cercepiccola;CB;MOL;0874;86010;C488;697;http://www.comuni-italiani.it/070/018/
078036;Cerchiara di Calabria;CS;CAL;0981;87070;C489;2524;http://www.comuni-italiani.it/078/036/
066033;Cerchio;AQ;ABR;0863;67044;C492;1708;http://www.comuni-italiani.it/066/033/
014017;Cercino;SO;LOM;0342;23016;C493;757;http://www.comuni-italiani.it/014/017/
030022;Cercivento;UD;FVG;0433;33020;C494;705;http://www.comuni-italiani.it/030/022/
063026;Cercola;NA;CAM;081;80040;C495;19336;http://www.comuni-italiani.it/063/026/
082028;Cerda;PA;SIC;091;90010;C496;5369;http://www.comuni-italiani.it/082/028/
023025;Cerea;VR;VEN;0442;37053;C498;16360;http://www.comuni-italiani.it/023/025/
029015;Ceregnano;RO;VEN;0425;45010;C500;3806;http://www.comuni-italiani.it/029/015/
101006;Cerenzia;KR;CAL;0984;88833;C501;1255;http://www.comuni-italiani.it/101/006/
001072;Ceres;TO;PIE;0123;10070;C497;1080;http://www.comuni-italiani.it/001/072/
020019;Ceresara;MN;LOM;0376;46040;C502;2708;http://www.comuni-italiani.it/020/019/
006057;Cereseto;AL;PIE;0142;15020;C503;468;http://www.comuni-italiani.it/006/057/
004062;Ceresole Alba;CN;PIE;0172;12040;C504;2149;http://www.comuni-italiani.it/004/062/
001073;Ceresole Reale;TO;PIE;0124;10080;C505;164;http://www.comuni-italiani.it/001/073/
016071;Cerete;BG;LOM;0346;24020;C506;1669;http://www.comuni-italiani.it/016/071/
018044;Ceretto Lomellina;PV;LOM;0384;27030;C508;208;http://www.comuni-italiani.it/018/044/
018045;Cergnago;PV;LOM;0384;27020;C509;769;http://www.comuni-italiani.it/018/045/
009024;Ceriale;SV;LIG;0182;17023;C510;6049;http://www.comuni-italiani.it/009/024/
008016;Ceriana;IM;LIG;0184;18034;C511;1297;http://www.comuni-italiani.it/008/016/
108018;Ceriano Laghetto;MB;LOM;02;20816;C512;6392;http://www.comuni-italiani.it/108/018/
033015;Cerignale;PC;EMR;0523;29020;C513;170;http://www.comuni-italiani.it/033/015/
071020;Cerignola;FG;PUG;0885;71042;C514;59103;http://www.comuni-italiani.it/071/020/
078037;Cerisano;CS;CAL;0984;87044;C515;3306;http://www.comuni-italiani.it/078/037/
013064;Cermenate;CO;LOM;031;22072;C516;9097;http://www.comuni-italiani.it/013/064/
021020;Cermes;BZ;TAA;0473;39010;A022;1404;http://www.comuni-italiani.it/021/020/
067016;Cermignano;TE;ABR;0861;64037;C517;1794;http://www.comuni-italiani.it/067/016/
013065;Cernobbio;CO;LOM;031;22012;C520;7059;http://www.comuni-italiani.it/013/065/
097020;Cernusco Lombardone;LC;LOM;039;23870;C521;3870;http://www.comuni-italiani.it/097/020/
015070;Cernusco sul Naviglio;MI;LOM;02;20063;C523;31058;http://www.comuni-italiani.it/015/070/
096017;Cerreto Castello;BI;PIE;015;13852;C526;640;http://www.comuni-italiani.it/096/017/
005035;Cerreto d'Asti;AT;PIE;0141;14020;C528;216;http://www.comuni-italiani.it/005/035/
042013;Cerreto d'Esi;AN;MAR;0732;60043;C524;4009;http://www.comuni-italiani.it/042/013/
054010;Cerreto di Spoleto;PG;UMB;0743;06041;C527;1149;http://www.comuni-italiani.it/054/010/
006058;Cerreto Grue;AL;PIE;0131;15050;C507;322;http://www.comuni-italiani.it/006/058/
048011;Cerreto Guidi;FI;TOS;0571;50050;C529;10721;http://www.comuni-italiani.it/048/011/
058027;Cerreto Laziale;RM;LAZ;0774;00020;C518;1206;http://www.comuni-italiani.it/058/027/
062023;Cerreto Sannita;BN;CAM;0824;82032;C525;4159;http://www.comuni-italiani.it/062/023/
004063;Cerretto Langhe;CN;PIE;0173;12050;C530;466;http://www.comuni-italiani.it/004/063/
006059;Cerrina Monferrato;AL;PIE;0142;15020;C531;1536;http://www.comuni-italiani.it/006/059/
096018;Cerrione;BI;PIE;015;13882;C532;2926;http://www.comuni-italiani.it/096/018/
015071;Cerro al Lambro;MI;LOM;02;20070;C536;4925;http://www.comuni-italiani.it/015/071/
094014;Cerro al Volturno;IS;MOL;0865;86072;C534;1363;http://www.comuni-italiani.it/094/014/
015072;Cerro Maggiore;MI;LOM;0331;20023;C537;14794;http://www.comuni-italiani.it/015/072/
005036;Cerro Tanaro;AT;PIE;0141;14030;C533;665;http://www.comuni-italiani.it/005/036/
023026;Cerro Veronese;VR;VEN;045;37020;C538;2478;http://www.comuni-italiani.it/023/026/
076027;Cersosimo;PZ;BAS;0973;85030;C539;734;http://www.comuni-italiani.it/076/027/
048012;Certaldo;FI;TOS;0571;50052;C540;16343;http://www.comuni-italiani.it/048/012/
018046;Certosa di Pavia;PV;LOM;0382;27012;C541;4967;http://www.comuni-italiani.it/018/046/
079027;Cerva;CZ;CAL;0961;88050;C542;1281;http://www.comuni-italiani.it/079/027/
058028;Cervara di Roma;RM;LAZ;0774;00020;C543;502;http://www.comuni-italiani.it/058/028/
028030;Cervarese Santa Croce;PD;VEN;049;35030;C544;5749;http://www.comuni-italiani.it/028/030/
060026;Cervaro;FR;LAZ;0776;03044;C545;7209;http://www.comuni-italiani.it/060/026/
004064;Cervasca;CN;PIE;0171;12010;C547;4783;http://www.comuni-italiani.it/004/064/
002041;Cervatto;VC;PIE;0163;13025;C548;49;http://www.comuni-italiani.it/002/041/
017049;Cerveno;BS;LOM;0364;25040;C549;674;http://www.comuni-italiani.it/017/049/
004065;Cervere;CN;PIE;0172;12040;C550;2179;http://www.comuni-italiani.it/004/065/
018047;Cervesina;PV;LOM;0383;27050;C551;1216;http://www.comuni-italiani.it/018/047/
058029;Cerveteri;RM;LAZ;06;00052;C552;36229;http://www.comuni-italiani.it/058/029/
039007;Cervia;RA;EMR;0544;48015;C553;29180;http://www.comuni-italiani.it/039/007/
078038;Cervicati;CS;CAL;0984;87010;C554;924;http://www.comuni-italiani.it/078/038/
098018;Cervignano d'Adda;LO;LOM;02;26832;C555;2084;http://www.comuni-italiani.it/098/018/
030023;Cervignano del Friuli;UD;FVG;0431;33052;C556;13590;http://www.comuni-italiani.it/030/023/
064025;Cervinara;AV;CAM;0824;83012;C557;9926;http://www.comuni-italiani.it/064/025/
061028;Cervino;CE;CAM;0823;81023;C558;5062;http://www.comuni-italiani.it/061/028/
008017;Cervo;IM;LIG;0183;18010;C559;1173;http://www.comuni-italiani.it/008/017/
078039;Cerzeto;CS;CAL;0984;87040;C560;1257;http://www.comuni-italiani.it/078/039/
061029;Cesa;CE;CAM;081;81030;C561;8241;http://www.comuni-italiani.it/061/029/
097021;Cesana Brianza;LC;LOM;031;23861;C563;2343;http://www.comuni-italiani.it/097/021/
001074;Cesana Torinese;TO;PIE;0122;10054;C564;1040;http://www.comuni-italiani.it/001/074/
015074;Cesano Boscone;MI;LOM;02;20090;C565;23935;http://www.comuni-italiani.it/015/074/
108019;Cesano Maderno;MB;LOM;0362;20811;C566;37291;http://www.comuni-italiani.it/108/019/
103022;Cesara;VB;PIE;0323;28891;C567;595;http://www.comuni-italiani.it/103/022/
083017;Cesarò;ME;SIC;095;98033;C568;2585;http://www.comuni-italiani.it/083/017/
015076;Cesate;MI;LOM;02;20020;C569;13977;http://www.comuni-italiani.it/015/076/
040007;Cesena;FC;EMR;0547;4752x;C573;97056;http://www.comuni-italiani.it/040/007/
040008;Cesenatico;FC;EMR;0547;47042;C574;25633;http://www.comuni-italiani.it/040/008/
064026;Cesinali;AV;CAM;0825;83020;C576;2570;http://www.comuni-italiani.it/064/026/
008018;Cesio;IM;LIG;0183;18022;C578;295;http://www.comuni-italiani.it/008/018/
025011;Cesiomaggiore;BL;VEN;0439;32030;C577;4187;http://www.comuni-italiani.it/025/011/
026015;Cessalto;TV;VEN;0421;31040;C580;3855;http://www.comuni-italiani.it/026/015/
102006;Cessaniti;VV;CAL;0963;89816;C581;3440;http://www.comuni-italiani.it/102/006/
043011;Cessapalombo;MC;MAR;0733;62020;C582;533;http://www.comuni-italiani.it/043/011/
005037;Cessole;AT;PIE;0144;14050;C583;430;http://www.comuni-italiani.it/005/037/
065041;Cetara;SA;CAM;089;84010;C584;2317;http://www.comuni-italiani.it/065/041/
017050;Ceto;BS;LOM;0364;25040;C585;1963;http://www.comuni-italiani.it/017/050/
052008;Cetona;SI;TOS;0578;53040;C587;2913;http://www.comuni-italiani.it/052/008/
078040;Cetraro;CS;CAL;0982;87022;C588;10125;http://www.comuni-italiani.it/078/040/
004066;Ceva;CN;PIE;0174;12073;C589;5862;http://www.comuni-italiani.it/004/066/
017051;Cevo;BS;LOM;0364;25040;C591;949;http://www.comuni-italiani.it/017/051/
061030;Ciorlano;CE;CAM;0823;81010;C716;443;http://www.comuni-italiani.it/061/030/
061031;Conca della Campania;CE;CAM;0823;81044;C939;1292;http://www.comuni-italiani.it/061/031/
061032;Curti;CE;CAM;0823;81040;D228;7234;http://www.comuni-italiani.it/061/032/
061033;Dragoni;CE;CAM;0823;81010;D361;2154;http://www.comuni-italiani.it/061/033/
061101;Falciano del Massico;CE;CAM;0823;81030;D471;3762;http://www.comuni-italiani.it/061/101/
061034;Fontegreca;CE;CAM;0823;81014;D683;857;http://www.comuni-italiani.it/061/034/
061035;Formicola;CE;CAM;0823;81040;D709;1580;http://www.comuni-italiani.it/061/035/
061036;Francolise;CE;CAM;0823;81050;D769;5025;http://www.comuni-italiani.it/061/036/
061037;Frignano;CE;CAM;081;81030;D799;8659;http://www.comuni-italiani.it/061/037/
061038;Gallo Matese;CE;CAM;0823;81010;D884;678;http://www.comuni-italiani.it/061/038/
061039;Galluccio;CE;CAM;0823;81044;D886;2275;http://www.comuni-italiani.it/061/039/
061040;Giano Vetusto;CE;CAM;0823;81042;E011;670;http://www.comuni-italiani.it/061/040/
061041;Gioia Sannitica;CE;CAM;0823;81010;E039;3575;http://www.comuni-italiani.it/061/041/
061042;Grazzanise;CE;CAM;0823;81046;E158;6812;http://www.comuni-italiani.it/061/042/
061043;Gricignano di Aversa;CE;CAM;081;81030;E173;10421;http://www.comuni-italiani.it/061/043/
061044;Letino;CE;CAM;0823;81010;E554;780;http://www.comuni-italiani.it/061/044/
061045;Liberi;CE;CAM;0823;81040;E570;1176;http://www.comuni-italiani.it/061/045/
061046;Lusciano;CE;CAM;081;81030;E754;14553;http://www.comuni-italiani.it/061/046/
061047;Macerata Campania;CE;CAM;0823;81047;E784;10845;http://www.comuni-italiani.it/061/047/
061048;Maddaloni;CE;CAM;0823;81024;E791;38690;http://www.comuni-italiani.it/061/048/
061049;Marcianise;CE;CAM;0823;81025;E932;40439;http://www.comuni-italiani.it/061/049/
061050;Marzano Appio;CE;CAM;0823;81035;E998;2373;http://www.comuni-italiani.it/061/050/
061051;Mignano Monte Lungo;CE;CAM;0823;81049;F203;3290;http://www.comuni-italiani.it/061/051/
061052;Mondragone;CE;CAM;0823;81034;F352;27405;http://www.comuni-italiani.it/061/052/
061053;Orta di Atella;CE;CAM;081;81030;G130;24547;http://www.comuni-italiani.it/061/053/
061054;Parete;CE;CAM;081;81030;G333;11001;http://www.comuni-italiani.it/061/054/
061055;Pastorano;CE;CAM;0823;81050;G364;2941;http://www.comuni-italiani.it/061/055/
061056;Piana di Monte Verna;CE;CAM;0823;81013;G541;2402;http://www.comuni-italiani.it/061/056/
061057;Piedimonte Matese;CE;CAM;0823;81016;G596;11428;http://www.comuni-italiani.it/061/057/
061058;Pietramelara;CE;CAM;0823;81051;G620;4810;http://www.comuni-italiani.it/061/058/
061059;Pietravairano;CE;CAM;0823;81040;G630;3090;http://www.comuni-italiani.it/061/059/
061060;Pignataro Maggiore;CE;CAM;0823;81052;G661;6281;http://www.comuni-italiani.it/061/060/
061061;Pontelatone;CE;CAM;0823;81040;G849;1819;http://www.comuni-italiani.it/061/061/
061062;Portico di Caserta;CE;CAM;0823;81050;G903;7737;http://www.comuni-italiani.it/061/062/
061063;Prata Sannita;CE;CAM;0823;81010;G991;1605;http://www.comuni-italiani.it/061/063/
061064;Pratella;CE;CAM;0823;81010;G995;1635;http://www.comuni-italiani.it/061/064/
061065;Presenzano;CE;CAM;0823;81050;H045;1773;http://www.comuni-italiani.it/061/065/
061066;Raviscanina;CE;CAM;0823;81017;H202;1383;http://www.comuni-italiani.it/061/066/
061067;Recale;CE;CAM;0823;81020;H210;7557;http://www.comuni-italiani.it/061/067/
061068;Riardo;CE;CAM;0823;81053;H268;2442;http://www.comuni-italiani.it/061/068/
061069;Rocca D'Evandro;CE;CAM;0823;81040;H398;3437;http://www.comuni-italiani.it/061/069/
061070;Roccamonfina;CE;CAM;0823;81035;H423;3688;http://www.comuni-italiani.it/061/070/
061071;Roccaromana;CE;CAM;0823;81051;H436;997;http://www.comuni-italiani.it/061/071/
061072;Rocchetta e Croce;CE;CAM;0823;81042;H459;486;http://www.comuni-italiani.it/061/072/
061073;Ruviano;CE;CAM;0823;81010;H165;1839;http://www.comuni-italiani.it/061/073/
061074;San Cipriano d'Aversa;CE;CAM;081;81036;H798;13085;http://www.comuni-italiani.it/061/074/
061075;San Felice a Cancello;CE;CAM;0823;81027;H834;17675;http://www.comuni-italiani.it/061/075/
061076;San Gregorio Matese;CE;CAM;0823;81010;H939;986;http://www.comuni-italiani.it/061/076/
061077;San Marcellino;CE;CAM;081;81030;H978;13308;http://www.comuni-italiani.it/061/077/
061104;San Marco Evangelista;CE;CAM;0823;81020;F043;6483;http://www.comuni-italiani.it/061/104/
061078;San Nicola la Strada;CE;CAM;0823;81020;I056;21746;http://www.comuni-italiani.it/061/078/
061079;San Pietro Infine;CE;CAM;0823;81049;I113;988;http://www.comuni-italiani.it/061/079/
061080;San Potito Sannitico;CE;CAM;0823;81016;I130;2011;http://www.comuni-italiani.it/061/080/
061081;San Prisco;CE;CAM;0823;81054;I131;12196;http://www.comuni-italiani.it/061/081/
061085;San Tammaro;CE;CAM;0823;81050;I261;5115;http://www.comuni-italiani.it/061/085/
061082;Santa Maria a Vico;CE;CAM;0823;81028;I233;14210;http://www.comuni-italiani.it/061/082/
061083;Santa Maria Capua Vetere;CE;CAM;0823;81055;I234;33742;http://www.comuni-italiani.it/061/083/
061084;Santa Maria La Fossa;CE;CAM;0823;81050;I247;2745;http://www.comuni-italiani.it/061/084/
061086;Sant'Angelo d'Alife;CE;CAM;0823;81017;I273;2320;http://www.comuni-italiani.it/061/086/
061087;Sant'Arpino;CE;CAM;081;81030;I306;14267;http://www.comuni-italiani.it/061/087/
061088;Sessa Aurunca;CE;CAM;0823;81037;I676;22603;http://www.comuni-italiani.it/061/088/
061089;Sparanise;CE;CAM;0823;81056;I885;7447;http://www.comuni-italiani.it/061/089/
061090;Succivo;CE;CAM;081;81030;I993;8040;http://www.comuni-italiani.it/061/090/
061091;Teano;CE;CAM;0823;81057;L083;12536;http://www.comuni-italiani.it/061/091/
061092;Teverola;CE;CAM;081;81030;L155;13707;http://www.comuni-italiani.it/061/092/
061093;Tora e Piccilli;CE;CAM;0823;81044;L205;970;http://www.comuni-italiani.it/061/093/
061094;Trentola-Ducenta;CE;CAM;081;81038;L379;17794;http://www.comuni-italiani.it/061/094/
061095;Vairano Patenora;CE;CAM;0823;81058;L540;6470;http://www.comuni-italiani.it/061/095/
061096;Valle Agricola;CE;CAM;0823;81010;L594;989;http://www.comuni-italiani.it/061/096/
061097;Valle di Maddaloni;CE;CAM;0823;81020;L591;2796;http://www.comuni-italiani.it/061/097/
061098;Villa di Briano;CE;CAM;081;81030;D801;6522;http://www.comuni-italiani.it/061/098/
061099;Villa Literno;CE;CAM;081;81039;L844;11676;http://www.comuni-italiani.it/061/099/
061100;Vitulazio;CE;CAM;0823;81041;M092;6984;http://www.comuni-italiani.it/061/100/
